V_V,I_A,invV_1_per_V,ln_I_over_V2
1.493734335839599,2.4042166918731886e-16,0.6694630872483222,-36.76669583759452
1.508270676691729,2.8803048771391534e-16,0.663010967098704,-36.60539283385406
1.5228070175438595,3.439419984243155e-16,0.6566820276497697,-36.447169347630705
1.53734335839599,4.094051774687683e-16,0.6504727746984024,-36.29193802384653
1.55187969924812,4.858260821743939e-16,0.6443798449612405,-36.139614780417475
1.5664160401002505,5.747835201423222e-16,0.6384000000000001,-35.990118656386464
1.5809523809523809,6.780458302238221e-16,0.6325301204819277,-35.843371668434656
1.595488721804511,7.975888144760875e-16,0.6267672007540057,-35.699298675236605
1.6100250626566415,9.356148588537152e-16,0.6211083437110835,-35.55782724916355
1.6245614035087719,1.0945732788892067e-15,0.6155507559395249,-35.41888755487459
1.639097744360902,1.2771819249620038e-15,0.6100917431192662,-35.28241223436812
1.6536340852130325,1.4864500799582116e-15,0.6047287056683844,-35.148336298096076
1.6681704260651626,1.725702680191023e-15,0.5994591346153847,-35.016597021771084
1.682706766917293,1.9986058883938633e-15,0.5942806076854334,-34.8871338485223
1.6972431077694234,2.3091940454236365e-15,0.5891907855877142,-34.75988829607932
1.7117794486215536,2.6618980250309727e-15,0.5841874084919474,-34.63480386868515
1.726315789473684,3.061575013677148e-15,0.5792682926829269,-34.511825973459636
1.7408521303258144,3.5135397349150077e-15,0.5744313273826663,-34.39090184095312
1.7553884711779446,4.0235971353138734e-15,0.5696744717304398,-34.27198044964746
1.769924812030075,4.598076546306914e-15,0.5649957519116399,-34.15501245417746
1.7844611528822054,5.243867333684581e-15,0.5603932584269663,-34.03995011706062
1.7989974937343356,5.968456043760777e-15,0.5558651434940095,-33.926747243736706
1.813533834586466,6.779965052509051e-15,0.5514096185737978,-33.81535912073141
1.8280701754385964,7.687192721215566e-15,0.5470249520153551,-33.705742456770345
1.8426065162907266,8.699655059434395e-15,0.542709466811752,-33.59785532668026
1.857142857142857,9.827628893267446e-15,0.5384615384615385,-33.49165711792493
1.8716791979949874,1.1082196534237397e-14,0.534279592929834,-33.38710847963231
1.8862155388471176,1.2475291941285576e-14,0.530162104703694,-33.284171273978814
1.900751879699248,1.4019748365717558e-14,0.5261075949367089,-33.182808529804184
1.9152882205513784,1.572934746624378e-14,0.5221146296780947,-33.08298439833883
1.9298245614035086,1.7618869878633172e-14,0.5181818181818182,-32.984664110931924
1.944360902255639,1.9704147221916732e-14,0.51430781129157,-32.88781393867571
1.9588972431077691,2.2002115520555562e-14,0.510491299897646,-32.79240115382761
1.9734335839598995,2.4530870019532652e-14,0.506731013462027,-32.69839399293714
1.98796992481203,2.7309721366938583e-14,0.5030257186081695,-32.6057616215907
2.0025062656641603,3.0359253136313497e-14,0.4993742177722153,-32.51447410069185
2.0170426065162905,3.3701380658778324e-14,0.4957753479125249,-32.42450235419959
2.031578947368421,3.735941113284578e-14,0.49222797927461137,-32.335818138251746
2.0461152882205513,4.135810497774967e-14,0.4887310142087212,-32.248394011604496
2.0606516290726815,4.572373839417469e-14,0.4852833860374605,-32.162203307322976
2.075187969924812,5.048416709440399e-14,0.48188405797101447,-32.07722010566182
2.0897243107769423,5.566889116214438e-14,0.4785320220676421,-31.99341920807752
2.1042606516290725,6.130912100062865e-14,0.4752262982372559,-31.910776112317862
2.118796992481203,6.743784432603536e-14,0.47196593328601844,-31.829266988536926
2.1333333333333333,7.408989416182059e-14,0.46875,-31.748868656386463
2.1478696741854635,8.130201778820932e-14,0.4655775962660444,-31.669558563037572
2.162406015037594,8.911294659985358e-14,0.46244784422809454,-31.591314762088828
2.1769423558897243,9.756346682353467e-14,0.4593598894773198,-31.51411589331946
2.1914786967418545,1.066964910467658e-13,0.45631290027447396,-31.437941163248315
2.206015037593985,1.1655713050722084e-13,0.4533060668029993,-31.362770326461447
2.2205513784461153,1.271927680921117e-13,0.4503386004514673,-31.288583667673144
2.2350877192982455,1.386531319959242e-13,0.4474097331240189,-31.215361984486936
2.249624060150376,1.5099036998430747e-13,0.44451871657754005,-31.143086570824966
2.2641604010025063,1.6425912421141225e-13,0.44166482178437017,-31.07173920099572
2.2786967418546364,1.785166065375681e-13,0.4388473383194017,-31.001302114371505
2.293233082706767,1.9382267429386506e-13,0.43606557377049177,-30.93175800064876
2.3077694235588972,2.1023990644000523e-13,0.43331885317115554,-30.86308998566535
2.3223057644110274,2.278336800616566e-13,0.4306065184545651,-30.795281617750593
2.336842105263158,2.466722471535082e-13,0.4279279279279279,-30.728316854584662
2.3513784461152882,2.668268116342732e-13,0.4252824557663611,-30.66218005054549
2.3659147869674184,2.8837160654004174e-13,0.42266949152542377,-30.59685594452206
2.380451127819549,3.113839713425737e-13,0.4200884396715098,-30.53232964817421
2.394987468671679,3.3594442933943636e-13,0.4175387191293428,-30.468586634620035
2.4095238095238094,3.621367650632666e-13,0.41501976284584985,-30.40561272753271
2.42406015037594,3.900481016578557e-13,0.412531017369727,-30.34339409062964
2.43859649122807,4.1976897816928047e-13,0.41007194244604317,-30.281917217537544
2.4531328320802004,4.5139342670089106e-13,0.40764201062525546,-30.22116892201785
2.467669172932331,4.850190493815729e-13,0.4052407068860451,-30.16113632853759
2.482205513784461,5.207470950974092e-13,0.4028675282714055,-30.1018068631716
2.4967418546365914,5.586825359376475e-13,0.4005219835374423,-30.04316824482252
2.511278195488722,5.989341433066233e-13,0.39820359281437123,-29.985208476745743
2.525814536340852,6.416145636541787e-13,0.39591188727922205,-29.927915838367017
2.5403508771929824,6.868403937780367e-13,0.393646408839779,-29.871278877380938
2.554887218045113,7.347322556524422e-13,0.3914067098293113,-29.81528640211925
2.569423558897243,7.854148707384759e-13,0.389192352711666,-29.759927474178113
2.5839598997493733,8.390171337323573e-13,0.3870029097963143,-29.70519140129432
2.5984962406015035,8.956721857091726e-13,0.384837962962963,-29.65106773046054
2.613032581453634,9.555174866204949e-13,0.38269710339535773,-29.597546241270408
2.6275689223057643,1.0186948871054952e-12,0.3805799313239222,-29.54461693948452
2.6421052631578945,1.0853506995762673e-12,0.3784860557768925,-29.492270050808777
2.656641604010025,1.155635768539227e-12,0.3764150943396226,-29.44049601487703
2.6711779448621553,1.2297055401156142e-12,0.3743666729217489,-29.38928547943019
2.6857142857142855,1.3077201307253733e-12,0.37234042553191493,-29.33862929468434
2.700250626566416,1.3898443948997592e-12,0.3703359940597735,-29.288518507880802
2.7147869674185463,1.4762479921893557e-12,0.36835302806499265,-29.23894435801128
2.7293233082706765,1.5671054531353873e-12,0.3663911845730028,-29.189898270711534
2.743859649122807,1.6625962442733188e-12,0.36445012787723785,-29.14137185331741
2.7583959899749373,1.7629048321391396e-12,0.36252952934762855,-29.093356890077178
2.7729323308270675,1.8682207462498744e-12,0.36062906724511934,-29.045845337514447
2.787468671679198,1.9787386410310435e-12,0.35874842654198885,-28.998829319936185
2.8020050125313283,2.0946583566651687e-12,0.35688729874776387,-28.95230112508056
2.8165413533834585,2.216184978836527e-12,0.35504538174052325,-28.906253199899545
2.831077694235589,2.343528897348677e-12,0.3532223796033994,-28.86067814647145
2.8456140350877193,2.4769058635923447e-12,0.35141800246609123,-28.815568718038744
2.8601503759398494,2.6165370468427627e-12,0.3496319663512093,-28.770917815166698
2.87468671679198,2.762649089366415e-12,0.3478639930252833,-28.726718482018548
2.8892230576441102,2.9154741603185093e-12,0.3461138098542679,-28.68296390274316
2.9037593984962404,3.0752500084138028e-12,0.34438114966338684,-28.639647397971135
2.918295739348371,3.2422200133542695e-12,0.342665750601168,-28.596762421415665
2.9328320802005012,3.4166332359984737e-12,0.3409673560075201,-28.554302556574466
2.9473684210526314,3.5987444672586297e-12,0.3392857142857143,-28.51226151352932
2.961904761904762,3.788814275712417e-12,0.337620578778135,-28.47063312583984
2.976441102756892,3.9871090539176e-12,0.33597170764567197,-28.429411347528262
2.9909774436090224,4.193901063418908e-12,0.3343388637506285,-28.388590250152177
3.005513784461153,4.409468478437324e-12,0.3327218145430287,-28.34816401996218
3.020050125313283,4.6340954282332204e-12,0.33112033195020746,-28.308126955141653
3.0345864661654134,4.868072038135835e-12,0.32953419226957387,-28.26847346312581
3.049122807017544,5.111694469232297e-12,0.32796317606444186,-28.22919805799751
3.063659147869674,5.365264956710744e-12,0.3264070680628272,-28.190295357957144
3.0781954887218044,5.629091846852947e-12,0.3248656570591109,-28.151760082864236
3.092731829573935,5.903489632672522e-12,0.3233387358184765,-28.113587051848377
3.107268170426065,6.188778988196134e-12,0.3218261009840297,-28.075771180987207
3.1218045112781954,6.485286801385826e-12,0.32032755298651255,-28.038307481049277
3.1363408521303255,6.7933462057013134e-12,0.3188428959565287,-28.00119105529968
3.150877192982456,7.11329661030224e-12,0.31737193763919824,-27.96441709736642
3.1654135338345863,7.445483728890993e-12,0.3159144893111639,-27.92798088916556
3.1799498746867165,7.790259607197593e-12,0.3144703656998739,-27.891877798883314
3.194486215538847,8.14798264910895e-12,0.3130393849050683,-27.856103279013173
3.2090225563909773,8.519017641445327e-12,0.3116213683223993,-27.820652864446448
3.2235588972431075,8.903735777388113e-12,0.31021614056911834,-27.785522170614424
3.238095238095238,9.302514678563e-12,0.3088235294117647,-27.750706891680583
3.2526315789473683,9.715738415783921e-12,0.3074433656957929,-27.716202798781286
3.2671679197994985,1.0143797528463622e-11,0.3060754832770789,-27.682005738313435
3.281704260651629,1.0587089042697143e-11,0.3047197189552467,-27.648111630267632
3.2962406015037593,1.1046016488025379e-11,0.3033759124087591,-27.614516466605444
3.3107769423558895,1.1520989912886518e-11,0.30204390613171844,-27.581216309679427
3.32531328320802,1.2012425898763404e-11,0.3007235453723244,-27.548207290694574
3.3398496240601503,1.2520747573035656e-11,0.29941467807294014,-27.515485608209968
3.3543859649122805,1.3046384620546129e-11,0.2981171548117155,-27.483047526679353
3.368922305764411,1.358977329389114e-11,0.29683082874572236,-27.450889375029522
3.3834586466165413,1.4151356422445089e-11,0.29555555555555557,-27.419007545275356
3.3979949874686715,1.473158342013024e-11,0.2942911933913557,-27.387398491170355
3.412531328320802,1.5330910291942675e-11,0.2930376028202115,-27.356058726891753
3.4270676691729323,1.5949799639246254e-11,0.2917946467749013,-27.324984825758996
3.4416040100250624,1.6588720663846684e-11,0.29056219050393245,-27.294173418984776
3.456140350877193,1.7248149170857997e-11,0.2893401015228426,-27.26362119445753
3.4706766917293232,1.792856757037408e-11,0.28812824956672445,-27.233324895554574
3.4852130325814534,1.8630464877958986e-11,0.28692650654393786,-27.20328131998491
3.499749373433584,1.9354336713968766e-11,0.2857347464909768,-27.173487318660886
3.5142857142857142,2.0100685301719e-11,0.2845528455284553,-27.14393979459785
3.5288220551378444,2.0870019464512155e-11,0.2833806818181818,-27.11463570184101
3.543358395989975,2.1662854621538768e-11,0.28221813552129016,-27.08557204441872
3.557894736842105,2.247971278266723e-11,0.28106508875739644,-27.056745875321376
3.5724310776942354,2.332112254213719e-11,0.27992142556475375,-27.02815429550531
3.586967418546366,2.4187619071171077e-11,0.27878703186137505,-26.999794452920842
3.601503759398496,2.5079744109519492e-11,0.2776617954070981,-26.971663541563917
3.6160401002506264,2.5998045955955693e-11,0.276545605766565,-26.94375880055059
3.630576441102757,2.6943079457734706e-11,0.27543835427309127,-26.916077513213747
3.645112781954887,2.7915405999032806e-11,0.27433993399339934,-26.88861700622145
3.6596491228070174,2.8915593488383513e-11,0.27325023969319273,-26.861374648716282
3.6741854636591476,2.994421634512584e-11,0.2721691678035471,-26.83434785147514
3.688721804511278,3.1001855484881056e-11,0.27109661638809623,-26.80753406608887
3.7032581453634084,3.208909830407399e-11,0.2700324851109908,-26.780930784161235
3.7177944862155385,3.320653866351584e-11,0.26897667520560875,-26.754535536526685
3.732330827067669,3.4354776871063953e-11,0.2679290894439968,-26.728345892486384
3.7468671679197993,3.553441966337562e-11,0.26688963210702343,-26.702359459062052
3.7614035087719295,3.6746080186772724e-11,0.2658582089552239,-26.67657388026706
3.77593984962406,3.7990377977232643e-11,0.2648347272003186,-26.65098683639443
3.7904761904761903,3.926793893952331e-11,0.26381909547738697,-26.62559604332114
3.8050125313283205,4.057939532549821e-11,0.26281122381767885,-26.600399251828435
3.819548872180451,4.19253857115682e-11,0.2618110236220472,-26.575394246937645
3.8340852130325813,4.33065549753664e-11,0.260818407634985,-26.55057884726109
3.8486215538847115,4.4723554271623635e-11,0.2598332899192498,-26.52595090436771
3.863157894736842,4.6177041007269936e-11,0.25885558583106266,-26.50150830216303
3.8776942355889723,4.766767881577919e-11,0.2578852119958635,-26.477248956283052
3.8922305764411025,4.9196137530773735e-11,0.25692208628461044,-26.453170813501725
3.906766917293233,5.076309315890448e-11,0.2559661277906082,-26.429271851151668
3.9213032581453633,5.2369227852023724e-11,0.2550172568068516,-26.405550076557756
3.9358395989974935,5.401522987866688e-11,0.25407539480387165,-26.382003526483256
3.950375939849624,5.5701793594859215e-11,0.25314046440807003,-26.358630266588214
3.9649122807017543,5.7429619414263375e-11,0.252212389380531,-26.33542839089974
3.9794486215538845,5.919941377768504e-11,0.2512910945962968,-26.312396021293885
3.993984962406015,6.101188912195149e-11,0.2503765060240964,-26.289531306988874
4.008521303258145,6.286776384817918e-11,0.24946855070651497,-26.26683242404934
4.023057644110275,6.476776228944754e-11,0.24856715674059313,-26.244297574901292
4.037593984962406,6.67126146778924e-11,0.24767225325884543,-26.2219249878576
4.052130325814536,6.870305711123605e-11,0.24678377041068777,-26.19971291665366
4.066666666666666,7.073983151877042e-11,0.24590163934426232,-26.17765963999302
4.081203007518797,7.282368562680601e-11,0.24502579218865145,-26.15576346110275
4.095739348370927,7.495537292360447e-11,0.24415616203647048,-26.13402270729823
4.110275689223057,7.713565262380805e-11,0.24329268292682932,-26.1124357295572
4.124812030075188,7.936528963238231e-11,0.24243528982865475,-26.091000902102834
4.139348370927318,8.164505450808552e-11,0.24158391862436426,-26.06971662199557
4.153884711779448,8.39757234264814e-11,0.240738506093882,-26.048581308733514
4.168421052631579,8.635807814250734e-11,0.23989898989898992,-26.027593403861214
4.182957393483709,8.879290595261433e-11,0.23906530856800481,-26.006751370586585
4.197493734335839,9.128099965649199e-11,0.23823740148077385,-25.98605369340581
4.21203007518797,9.382315751839351e-11,0.2374152088539807,-25.965498877735982
4.2265664160401,9.64201832280725e-11,0.23659867172675522,-25.945085449555346
4.24110275689223,9.907288586134956e-11,0.23578773194657843,-25.924811955050924
4.2556390977443606,1.0178207984031691e-10,0.23498233215547706,-25.90467696027339
4.270175438596491,1.0454858489319901e-10,0.23418241577649962,-25.884679050798955
4.284711779448622,1.0737322601387978e-10,0.23338792700046793,-25.864816831398162
4.299248120300752,1.1025683342111003e-10,0.23259881077299754,-25.845088925711405
4.313784461152882,1.132002425174107e-10,0.23181501278178016,-25.825493975930968
4.328320802005012,1.1620429384767918e-10,0.23103647944412276,-25.806030642489535
4.3428571428571425,1.1926983305751722e-10,0.23026315789473686,-25.786697603754885
4.357393483709273,1.223977108512886e-10,0.22949499597377201,-25.767493555730766
4.371929824561404,1.2558878294992159e-10,0.22873194221508827,-25.748417211763673
4.386466165413534,1.2884391004846574e-10,0.22797394583476174,-25.729467302255507
4.401002506265664,1.321639577734182e-10,0.22722095671981776,-25.710642574381907
4.415538847117794,1.355497966398278e-10,0.22647292541718697,-25.691941791816138
4.4300751879699245,1.3900230200819088e-10,0.2257298031228785,-25.673363734458427
4.444611528822055,1.4252235404114902e-10,0.22499154167136576,-25.65490719817061
4.459147869674185,1.4611083766000114e-10,0.2242580935251799,-25.63657099451596
4.473684210526316,1.4976864250103906e-10,0.22352941176470587,-25.618353950504112
4.488220551378446,1.5349666287171916e-10,0.22280545007817734,-25.600254908340897
4.502756892230576,1.5729579770668096e-10,0.22208616275186463,-25.58227272518308
4.5172932330827065,1.611669505236209e-10,0.22137150466045274,-25.564406272897784
4.531829573934837,1.6511102937903373e-10,0.22066143125760426,-25.54665443782657
4.546365914786967,1.691289468238317e-10,0.21995589856670344,-25.52901612055405
4.560902255639098,1.7322161985885052e-10,0.21925486317177711,-25.511490235680892
4.575438596491228,1.7738996989025065e-10,0.21855828220858894,-25.49407571160119
4.589974937343358,1.8163492268482917e-10,0.21786611335590259,-25.47677149028403
4.604511278195488,1.8595740832524323e-10,0.21717831482691052,-25.459576527059227
4.619047619047619,1.9035836116516267e-10,0.21649484536082475,-25.442489790407084
4.633583959899749,1.9483871978435423e-10,0.21581566421462572,-25.42551026175211
4.64812030075188,1.9939942694371156e-10,0.21514073115496601,-25.408636935260613
4.66265664160401,2.040414295402352e-10,0.21447000645022576,-25.39186881764211
4.67719298245614,2.0876567856197712e-10,0.21380345086271568,-25.375204927954357
4.69172932330827,2.1357312904294976e-10,0.21314102564102566,-25.358644297412106
4.706265664160401,2.184647400180175e-10,0.21248269251251467,-25.34218596919933
4.720802005012531,2.2344147447776992e-10,0.21182841367593971,-25.32582899828496
4.735338345864662,2.2850429932339285e-10,0.2111781517942204,-25.309572451241976
4.749874686716792,2.33654185321536e-10,0.21053186998733642,-25.293415406069876
4.764411027568922,2.388921070591957e-10,0.20988953182535508,-25.27735695202034
4.778947368421052,2.4421904289860917e-10,0.20925110132158592,-25.26139618942611
4.793483709273183,2.496359749321761e-10,0.2086165429258601,-25.245532229532966
4.808020050125313,2.551438889374102e-10,0.20798582151793163,-25.229764194334756
4.822556390977444,2.607437743319292e-10,0.2073589024009978,-25.21409121641141
4.837092731829574,2.6643662412848894e-10,0.20673575129533678,-25.198512438769885
4.851629072681704,2.722234348900719e-10,0.2061163343320591,-25.18302701468794
4.866165413533834,2.781052066850319e-10,0.2055006180469716,-25.167634107560755
4.8807017543859645,2.8408294304230415e-10,0.2048885693745507,-25.15233289075023
4.895238095238095,2.9015765090668594e-10,0.20428015564202337,-25.13712254743705
4.909774436090226,2.9633034059419704e-10,0.20367534456355282,-25.122002270475285
4.924310776942356,3.026020257475184e-10,0.20307410423452768,-25.106971262249658
4.938847117794486,3.089737232915258e-10,0.2024764031259515,-25.09202873453525
4.953383458646616,3.154464533889135e-10,0.2018822100789314,-25.07717390835975
4.9679197994987465,3.220212393959212e-10,0.20129149429926346,-25.062406013868053
4.982456140350877,3.2869910781816475e-10,0.2007042253521127,-25.047724290189283
4.996992481203007,3.3548108826657826e-10,0.20012037315678607,-25.033127985306116
5.011528822055138,3.4236821341347574e-10,0.19953990798159632,-25.018616355926373
5.026065162907268,3.4936151894872553e-10,0.1989628004388152,-25.004188667356846
5.040601503759398,3.56462043536063e-10,0.1983890214797136,-24.989844193379305
5.0551378446115285,3.6367082876952254e-10,0.19781854238968766,-24.975582216128657
5.069674185463659,3.7098891913001225e-10,0.19725133478346848,-24.961402025973175
5.084210526315789,3.784173619420261e-10,0.1966873706004141,-24.94730292139682
5.09874686716792,3.8595720733050185e-10,0.19612662209988202,-24.933284208883514
5.11328320802005,3.936095081778228e-10,0.19556906185668071,-24.919345202803484
5.12781954887218,4.0137532008098217e-10,0.19501466275659823,-24.905485225301423
5.1423558897243105,4.092557013088944e-10,0.19446339799200704,-24.891703606186642
5.156892230576441,4.1725171275987265e-10,0.1939152410575428,-24.877999682825035
5.171428571428571,4.253644179192697e-10,0.1933701657458564,-24.864372800032875
5.185964912280702,4.335948828172871e-10,0.19282814614343707,-24.85082230997239
5.200501253132832,4.4194417598695506e-10,0.19228915662650603,-24.837347572049115
5.215037593984962,4.504133684222916e-10,0.1917531718569781,-24.82394795281092
5.229573934837092,4.590035335366354e-10,0.19122016677849132,-24.81062282584875
5.244110275689223,4.677157471211635e-10,0.1906901166125024,-24.797371571699024
5.258646616541353,4.765510873035933e-10,0.19016299685444668,-24.784193577747633
5.273182957393484,4.855106345070739e-10,0.18963878326996197,-24.771088238135516
5.287719298245614,4.945954714092673e-10,0.18911745189117452,-24.758054953665827
5.302255639097744,5.038066829016222e-10,0.18859897901304595,-24.745093131712615
5.316791979949874,5.131453560488508e-10,0.18808334118978035,-24.732202186130973
5.331328320802005,5.226125800485957e-10,0.18757051523128998,-24.719381537168715
5.345864661654135,5.322094461913063e-10,0.18706047819971872,-24.70663061137943
5.360401002506266,5.419370478203162e-10,0.18655320740602208,-24.693948841537015
5.374937343358396,5.517964802921274e-10,0.18604868040660263,-24.68133566655153
5.389473684210526,5.617888409369066e-10,0.185546875,-24.668790531386463
5.404010025062656,5.719152290191874e-10,0.18504776922363417,-24.65631288697732
5.4185463659147866,5.821767456987924e-10,0.1845513413506013,-24.643902190151497
5.433082706766917,5.925744939919646e-10,0.18405756988652092,-24.63155790354949
5.447619047619048,6.031095787327205e-10,0.18356643356643357,-24.619279495547303
5.462155388471178,6.137831065344203e-10,0.1830779113517482,-24.60706644018017
5.476691729323308,6.245961857515594e-10,0.1825919824272378,-24.59491821706741
5.491228070175438,6.355499264417866e-10,0.18210862619808307,-24.58283431133854
5.5057644110275685,6.466454403281366e-10,0.18162782228696286,-24.570814213560535
5.520300751879699,6.578838407615012e-10,0.18114955053119042,-24.558857419666225
5.534837092731829,6.69266242683318e-10,0.18067379097989497,-24.54696343088384
5.54937343358396,6.807937625884943e-10,0.1802005238912474,-24.53513175366765
5.56390977443609,6.924675184885533e-10,0.17972972972972973,-24.52336189962971
5.57844611528822,7.042886298750229e-10,0.17926138916344686,-24.511653385472638
5.5929824561403505,7.162582176830493e-10,0.17879548306148058,-24.50000573292348
5.607518796992481,7.283774042552431e-10,0.17833199249128454,-24.488418468668577
5.622055137844611,7.40647313305767e-10,0.17787089871611986,-24.476891124289462
5.636591478696742,7.530690698846539e-10,0.17741218319253002,-24.465423236199715
5.651127819548872,7.656438003423604e-10,0.17695582756785525,-24.454014345582845
5.665664160401002,7.78372632294566e-10,0.17650181367778467,-24.44266399833108
5.6802005012531325,7.912566945872031e-10,0.17605012354394636,-24.431371744985125
5.694736842105263,8.042971172617268e-10,0.1756007393715342,-24.42013714067482
5.709273182957393,8.174950315206299e-10,0.17515364354697105,-24.40895974506074
