V,I
2.831077694235589,2.343528897348677e-12
2.8456140350877193,2.4769058635923447e-12
2.8601503759398494,2.6165370468427627e-12
2.87468671679198,2.762649089366415e-12
2.8892230576441102,2.9154741603185093e-12
2.9037593984962404,3.0752500084138028e-12
2.918295739348371,3.2422200133542695e-12
2.9328320802005012,3.4166332359984737e-12
2.9473684210526314,3.5987444672586297e-12
2.961904761904762,3.788814275712417e-12
2.976441102756892,3.9871090539176e-12
2.9909774436090224,4.193901063418908e-12
3.005513784461153,4.409468478437324e-12
3.020050125313283,4.6340954282332204e-12
3.0345864661654134,4.868072038135835e-12
3.049122807017544,5.111694469232297e-12
3.063659147869674,5.365264956710744e-12
3.0781954887218044,5.629091846852947e-12
3.092731829573935,5.903489632672522e-12
3.107268170426065,6.188778988196134e-12
3.1218045112781954,6.485286801385826e-12
3.1363408521303255,6.7933462057013134e-12
3.150877192982456,7.11329661030224e-12
3.1654135338345863,7.445483728890993e-12
3.1799498746867165,7.790259607197593e-12
3.194486215538847,8.14798264910895e-12
3.2090225563909773,8.519017641445327e-12
3.2235588972431075,8.903735777388113e-12
3.238095238095238,9.302514678563e-12
3.2526315789473683,9.715738415783921e-12
3.2671679197994985,1.0143797528463622e-11
3.281704260651629,1.0587089042697143e-11
3.2962406015037593,1.1046016488025379e-11
3.3107769423558895,1.1520989912886518e-11
3.32531328320802,1.2012425898763404e-11
3.3398496240601503,1.2520747573035656e-11
3.3543859649122805,1.3046384620546129e-11
3.368922305764411,1.358977329389114e-11
3.3834586466165413,1.4151356422445089e-11
3.3979949874686715,1.473158342013024e-11
3.412531328320802,1.5330910291942675e-11
3.4270676691729323,1.5949799639246254e-11
3.4416040100250624,1.6588720663846684e-11
3.456140350877193,1.7248149170857997e-11
3.4706766917293232,1.792856757037408e-11
3.4852130325814534,1.8630464877958986e-11
3.499749373433584,1.9354336713968766e-11
3.5142857142857142,2.0100685301719e-11
3.5288220551378444,2.0870019464512155e-11
3.543358395989975,2.1662854621538768e-11
3.557894736842105,2.247971278266723e-11
3.5724310776942354,2.332112254213719e-11
3.586967418546366,2.4187619071171077e-11
3.601503759398496,2.5079744109519492e-11
3.6160401002506264,2.5998045955955693e-11
3.630576441102757,2.6943079457734706e-11
3.645112781954887,2.7915405999032806e-11
3.6596491228070174,2.8915593488383513e-11
3.6741854636591476,2.994421634512584e-11
3.688721804511278,3.1001855484881056e-11
3.7032581453634084,3.208909830407399e-11
3.7177944862155385,3.320653866351584e-11
3.732330827067669,3.4354776871063953e-11
3.7468671679197993,3.553441966337562e-11
3.7614035087719295,3.6746080186772724e-11
3.77593984962406,3.7990377977232643e-11
3.7904761904761903,3.926793893952331e-11
3.8050125313283205,4.057939532549821e-11
3.819548872180451,4.19253857115682e-11
3.8340852130325813,4.33065549753664e-11
3.8486215538847115,4.4723554271623635e-11
3.863157894736842,4.6177041007269936e-11
3.8776942355889723,4.766767881577919e-11
3.8922305764411025,4.9196137530773735e-11
3.906766917293233,5.076309315890448e-11
3.9213032581453633,5.2369227852023724e-11
3.9358395989974935,5.401522987866688e-11
3.950375939849624,5.5701793594859215e-11
3.9649122807017543,5.7429619414263375e-11
3.9794486215538845,5.919941377768504e-11
3.993984962406015,6.101188912195149e-11
4.008521303258145,6.286776384817918e-11
4.023057644110275,6.476776228944754e-11
4.037593984962406,6.67126146778924e-11
4.052130325814536,6.870305711123605e-11
4.066666666666666,7.073983151877042e-11
4.081203007518797,7.282368562680601e-11
4.095739348370927,7.495537292360447e-11
4.110275689223057,7.713565262380805e-11
4.124812030075188,7.936528963238231e-11
4.139348370927318,8.164505450808552e-11
4.153884711779448,8.39757234264814e-11
4.168421052631579,8.635807814250734e-11
4.182957393483709,8.879290595261433e-11
4.197493734335839,9.128099965649199e-11
4.21203007518797,9.382315751839351e-11
4.2265664160401,9.64201832280725e-11
4.24110275689223,9.907288586134956e-11
4.2556390977443606,1.0178207984031691e-10
4.270175438596491,1.0454858489319901e-10
4.284711779448622,1.0737322601387978e-10
4.299248120300752,1.1025683342111003e-10
4.313784461152882,1.132002425174107e-10
4.328320802005012,1.1620429384767918e-10
4.3428571428571425,1.1926983305751722e-10
4.357393483709273,1.223977108512886e-10
4.371929824561404,1.2558878294992159e-10
4.386466165413534,1.2884391004846574e-10
4.401002506265664,1.321639577734182e-10
4.415538847117794,1.355497966398278e-10
4.4300751879699245,1.3900230200819088e-10
4.444611528822055,1.4252235404114902e-10
4.459147869674185,1.4611083766000114e-10
4.473684210526316,1.4976864250103906e-10
4.488220551378446,1.5349666287171916e-10
4.502756892230576,1.5729579770668096e-10
4.5172932330827065,1.611669505236209e-10
4.531829573934837,1.6511102937903373e-10
4.546365914786967,1.691289468238317e-10
4.560902255639098,1.7322161985885052e-10
4.575438596491228,1.7738996989025065e-10
4.589974937343358,1.8163492268482917e-10
4.604511278195488,1.8595740832524323e-10
4.619047619047619,1.9035836116516267e-10
4.633583959899749,1.9483871978435423e-10
4.64812030075188,1.9939942694371156e-10
4.66265664160401,2.040414295402352e-10
4.67719298245614,2.0876567856197712e-10
4.69172932330827,2.1357312904294976e-10
4.706265664160401,2.184647400180175e-10
4.720802005012531,2.2344147447776992e-10
4.735338345864662,2.2850429932339285e-10
4.749874686716792,2.33654185321536e-10
4.764411027568922,2.388921070591957e-10
4.778947368421052,2.4421904289860917e-10
4.793483709273183,2.496359749321761e-10
4.808020050125313,2.551438889374102e-10
4.822556390977444,2.607437743319292e-10
4.837092731829574,2.6643662412848894e-10
4.851629072681704,2.722234348900719e-10
4.866165413533834,2.781052066850319e-10
4.8807017543859645,2.8408294304230415e-10
4.895238095238095,2.9015765090668594e-10
4.909774436090226,2.9633034059419704e-10
4.924310776942356,3.026020257475184e-10
4.938847117794486,3.089737232915258e-10
4.953383458646616,3.154464533889135e-10
4.9679197994987465,3.220212393959212e-10
4.982456140350877,3.2869910781816475e-10
4.996992481203007,3.3548108826657826e-10
5.011528822055138,3.4236821341347574e-10
5.026065162907268,3.4936151894872553e-10
5.040601503759398,3.56462043536063e-10
5.0551378446115285,3.6367082876952254e-10
5.069674185463659,3.7098891913001225e-10
5.084210526315789,3.784173619420261e-10
5.09874686716792,3.8595720733050185e-10
5.11328320802005,3.936095081778228e-10
5.12781954887218,4.0137532008098217e-10
5.1423558897243105,4.092557013088944e-10
5.156892230576441,4.1725171275987265e-10
5.171428571428571,4.253644179192697e-10
5.185964912280702,4.335948828172871e-10
5.200501253132832,4.4194417598695506e-10
5.215037593984962,4.504133684222916e-10
5.229573934837092,4.590035335366354e-10
5.244110275689223,4.677157471211635e-10
5.258646616541353,4.765510873035933e-10
5.273182957393484,4.855106345070739e-10
5.287719298245614,4.945954714092673e-10
5.302255639097744,5.038066829016222e-10
5.316791979949874,5.131453560488508e-10
5.331328320802005,5.226125800485957e-10
5.345864661654135,5.322094461913063e-10
5.360401002506266,5.419370478203162e-10
5.374937343358396,5.517964802921274e-10
5.389473684210526,5.617888409369066e-10
5.404010025062656,5.719152290191874e-10
5.4185463659147866,5.821767456987924e-10
5.433082706766917,5.925744939919646e-10
5.447619047619048,6.031095787327205e-10
5.462155388471178,6.137831065344203e-10
5.476691729323308,6.245961857515594e-10
5.491228070175438,6.355499264417866e-10
5.5057644110275685,6.466454403281366e-10
5.520300751879699,6.578838407615012e-10
5.534837092731829,6.69266242683318e-10
5.54937343358396,6.807937625884943e-10
5.56390977443609,6.924675184885533e-10
5.57844611528822,7.042886298750229e-10
5.5929824561403505,7.162582176830493e-10
5.607518796992481,7.283774042552431e-10
5.622055137844611,7.40647313305767e-10
5.636591478696742,7.530690698846539e-10
5.651127819548872,7.656438003423604e-10
5.665664160401002,7.78372632294566e-10
5.6802005012531325,7.912566945872031e-10
5.694736842105263,8.042971172617268e-10
5.709273182957393,8.174950315206299e-10
5.723809523809524,8.308515696931917e-10
5.738345864661654,8.443678652014693e-10
5.752882205513784,8.580450525265373e-10
5.7674185463659144,8.718842671749618e-10
5.781954887218045,8.858866456455183e-10
5.796491228070175,9.000533253961529e-10
5.811027568922306,9.143854448111909e-10
5.825563909774436,9.288841431687812e-10
5.840100250626566,9.435505606085908e-10
5.854636591478696,9.583858380997382e-10
5.869172932330827,9.733911174089774e-10
5.883709273182957,9.88567541069115e-10
5.898245614035088,1.003916252347688e-09
5.912781954887218,1.0194383952158616e-09
5.927318295739348,1.0351351143175982e-09
5.941854636591478,1.051007554939052e-09
5.956390977443609,1.067056862978211e-09
5.970927318295739,1.0832841849147856e-09
5.98546365914787,1.0996906677803421e-09
6.0,1.116277459128671e-09
